date,Stock Name,negative,neutral,positive,sent_index,sent_roll5,next_ret
2022-05-27,MSFT,3,15,5,0.2105263157894736,-0.3476270702364105,-0.005020448139480882
2022-05-31,MSFT,3,13,1,-0.3773584905660377,-0.0461869477758257,0.0020250748601420288
2022-06-01,MSFT,4,13,2,-0.273972602739726,-0.1430867314816656,0.007922700242217973
2022-06-02,MSFT,3,16,2,-0.1515151515151515,-0.0067230951180292,-0.01660249614046838
2022-06-03,MSFT,5,16,0,-0.7575757575757576,-0.1582382466331807,-0.004698281079772326
2022-06-06,MSFT,8,22,11,0.1415094339622641,-0.3896274061368402,0.013952339325757235
2022-06-07,MSFT,3,6,2,-0.1785714285714285,-0.3950386615480955,-0.0076654634325533655
2022-06-08,MSFT,2,9,1,-0.2564102564102564,-0.2948055613149953,-0.020786746041339232
2022-06-09,MSFT,1,6,1,0.0,-0.1698055613149953,-0.0445622278027874
2022-06-10,MSFT,4,7,3,-0.1298701298701298,-0.0846684761779101,-0.042413426948373245
2022-06-13,MSFT,5,8,2,-0.3846153846153846,-0.3996003996003995,0.00920413532566533
2022-06-14,MSFT,1,4,0,-0.7142857142857143,-0.5424575424575424,0.029737757928467223
2022-06-15,MSFT,0,4,1,0.7142857142857143,-0.3736263736263736,-0.02697209070217499
2022-06-16,MSFT,2,6,3,0.1785714285714285,-0.1840659340659341,0.010936959250132272
2022-06-17,MSFT,1,7,1,0.0,-0.0412087912087912,0.02459043439526165
2022-06-21,MSFT,1,3,1,0.0,-0.1666666666666667,-0.0024072717318669445
2022-06-22,MSFT,1,0,2,0.3333333333333333,-0.1,0.022641798753914255
2022-06-23,MSFT,0,5,3,0.8571428571428571,0.0714285714285713,0.03414395466939202
2022-06-24,MSFT,0,6,2,0.7692307692307692,0.3919413919413919,-0.010492979242979206
2022-06-27,MSFT,0,4,1,0.7142857142857143,0.6499500499500499,-0.0317471946940191
2022-06-28,MSFT,2,4,1,-0.2941176470588235,0.4196979491097138,0.014735341322277717
2022-06-29,MSFT,1,8,0,-0.5555555555555556,0.1547406841524488,-0.013175194370420362
2022-06-30,MSFT,3,6,0,-0.8333333333333333,-0.1937441643323996,0.010702354438434591
2022-07-01,MSFT,4,4,1,-0.5555555555555555,-0.3048552754435107,0.012599800890092272
2022-07-05,MSFT,2,6,1,-0.2777777777777778,-0.3405797101449276,0.012777218623339914
2022-07-06,MSFT,0,6,4,0.8695652173913044,-0.0555555555555555,0.008226505154995234
2022-07-07,MSFT,0,7,0,0.0,-0.0555555555555556,-0.00275150800144619
2022-07-08,MSFT,1,10,0,-0.5,0.0183574879227052,-0.011772921898016264
2022-07-11,MSFT,0,15,1,0.4,-0.02,-0.040979776565221226
2022-07-12,MSFT,3,7,0,-0.8108108108108107,-0.1821621621621622,-0.0037407638567316104
2022-07-13,MSFT,1,1,1,0.0,-0.0821621621621621,0.005375561806835405
2022-07-14,MSFT,0,5,1,0.6666666666666666,0.0511711711711711,0.010396147073721718
2022-07-15,MSFT,3,9,2,-0.1694915254237288,0.0172728660864253,-0.00962471949453303
2022-07-18,MSFT,1,9,0,-0.5263157894736842,0.0547779309599112,0.02076227436895617
2022-07-19,MSFT,2,6,0,-0.7692307692307692,-0.2324015562195758,0.010563560439387443
2022-07-20,MSFT,1,5,3,0.4444444444444444,-0.1096143622459412,0.009806632523903236
2022-07-21,MSFT,1,10,5,0.5714285714285714,0.004671352039773,-0.016919736349857217
2022-07-22,MSFT,1,11,0,-0.4761904761904761,-0.1511728038043827,-0.005876906659971093
2022-07-25,MSFT,6,14,2,-0.425531914893617,-0.3475402454125859,-0.026776059795262763
2022-07-26,MSFT,10,8,1,-0.7627118644067796,-0.6143683325796561,0.06685373439356401
2022-07-27,MSFT,0,11,2,0.6451612903225806,-0.3900979792770447,0.028544279741543166
2022-07-28,MSFT,19,46,32,0.2338129496402877,-0.195187241200839,0.01566091423081195
2022-07-29,MSFT,4,13,9,0.3496503496503496,0.0080761620625641,-0.009732652229596073
2022-08-01,MSFT,0,9,2,0.6896551724137931,0.3059057456229373,-0.011466971374823998
2022-08-02,MSFT,1,5,1,0.0,0.2591431556948798,0.027838484753876402
2022-08-03,MSFT,3,6,5,0.2325581395348837,0.2357247136717866,0.004172964685292158
2022-08-04,MSFT,1,7,0,-0.588235294117647,0.0667956035662059,-0.0025999654298226593
2022-08-05,MSFT,1,12,2,0.238095238095238,0.1144146511852535,-0.009163314968192005
2022-08-08,MSFT,0,8,1,0.5555555555555556,0.0410830999066292,0.0070653995831451155
2022-08-09,MSFT,1,9,0,-0.5263157894736842,0.0534670008354218,0.024300316598824034
2022-08-10,MSFT,4,8,1,-0.5172413793103449,-0.0976003226456947,-0.007403979639056035
2022-08-11,MSFT,0,7,2,0.7407407407407407,0.0505478255024533,0.01704300788270241
2022-08-12,MSFT,1,11,3,0.3921568627450981,0.128979198051473,0.0053396971139041405
2022-08-15,MSFT,0,6,1,0.625,0.3515795206971677,-0.0025930179945007348
2022-08-16,MSFT,1,12,2,0.238095238095238,0.2510504201680671,-0.002631165704116034
2022-08-17,MSFT,1,7,0,-0.588235294117647,0.0549719887955181,-0.003943165238566526
2022-08-18,MSFT,0,3,0,0.0,0.0549719887955181,-0.013857470036953479
2022-08-19,MSFT,0,4,2,0.8333333333333334,0.2216386554621848,-0.029354667502555665
2022-08-22,MSFT,1,5,2,0.2857142857142857,-0.0120627120627121,-0.004722970443819641
2022-08-23,MSFT,1,11,0,-0.4761904761904761,-0.1073008073008073,-0.002345037627529911
2022-08-24,MSFT,4,6,1,-0.5357142857142857,-0.3811103311103311,0.011091194678000571
2022-08-25,MSFT,0,6,2,0.7692307692307692,-0.0454459954459954,-0.038581600725209886
2022-08-26,MSFT,0,7,1,0.588235294117647,0.1262551174315879,-0.010668349675501343
2022-08-29,MSFT,2,6,0,-0.7692307692307692,-0.0490196078431373,-0.008523720769363696
2022-08-30,MSFT,1,2,0,-0.8333333333333334,-0.3695324283559579,-0.005697740671403273
2022-08-31,MSFT,0,5,0,0.0,-0.4871794871794872,-0.004097034620137441
2022-09-01,MSFT,1,7,0,-0.588235294117647,-0.43815987933635,-0.016674756141477065
2022-09-02,MSFT,3,5,0,-0.8571428571428571,-0.6095884507649213,-0.010966658174638488
2022-09-06,MSFT,2,3,0,-0.8695652173913044,-0.4854931300583475,0.019113663713822282
2022-09-07,MSFT,1,8,1,0.0,-0.314064558629776,0.0016587022629437342
2022-09-08,MSFT,0,5,0,0.0,-0.4807312252964427,0.022978354295627668
2022-09-09,MSFT,1,2,1,0.0,-0.2989130434782609,0.008286504944923667
2022-09-12,MSFT,0,9,0,0.0,0.1666666666666666,-0.054983028041955984
2022-09-13,MSFT,0,6,1,0.625,0.2916666666666666,0.0009181956444357375
2022-09-14,MSFT,4,5,0,-0.8888888888888888,0.1138888888888888,-0.027124562034503752
2022-09-15,MSFT,0,4,1,0.7142857142857143,0.090079365079365,-0.0026127881232371752
2022-09-16,MSFT,1,8,0,-0.5555555555555556,-0.021031746031746,-0.0008912581733373504
2022-09-19,MSFT,0,9,1,0.5263157894736842,-0.0168369642053852,-0.008462000200086583
2022-09-20,MSFT,3,4,1,-0.4545454545454545,-0.250603197971619,-0.01443249560677029
2022-09-21,MSFT,1,5,0,-0.6666666666666666,-0.2728254201938412,0.008492831640596776
2022-09-22,MSFT,3,4,0,-0.8823529411764706,-0.4492960084291353,-0.012705985855919977
2022-09-23,MSFT,1,2,1,0.0,-0.2954498545829815,-0.0019706965984062075
2022-09-26,MSFT,2,5,0,-0.8,-0.3364705882352942,-0.004378434065934078
2022-09-27,MSFT,2,3,0,-0.8695652173913044,-0.3339130434782609,0.01970768302147108
2022-09-28,MSFT,1,7,2,0.2702702702702702,-0.2798589894242069,-0.014802694166444752
2022-09-29,MSFT,1,8,1,0.0,-0.2798589894242069,-0.019372559117634358
2021-09-30,NFLX,1,4,0,-0.7142857142857143,-0.7142857142857143,0.004603991218009584
2021-10-01,NFLX,0,5,0,0.0,-0.3571428571428571,-0.015983038408219796
2021-10-04,NFLX,0,4,0,0.0,-0.1785714285714285,0.05214220601640829
2021-10-05,NFLX,0,5,0,0.0,-0.1428571428571428,0.006757927568878941
2021-10-06,NFLX,0,4,0,0.0,0.0,-0.011344077609137804
2021-10-07,NFLX,0,4,0,0.0,0.0,0.001281949829864626
2021-10-08,NFLX,0,2,0,0.0,0.0,-0.008883128378591953
2021-10-11,NFLX,0,4,1,0.7142857142857143,0.1428571428571428,-0.0033490686399589853
2021-10-12,NFLX,0,3,0,0.0,0.1428571428571428,0.007712740423080566
2021-10-13,NFLX,0,3,0,0.0,0.1428571428571428,0.006415142276422703
2021-10-14,NFLX,0,2,0,0.0,0.1428571428571428,-0.00869359419375193
2021-10-15,NFLX,1,5,0,-0.6666666666666666,0.0095238095238095,0.015406898088462517
2021-10-18,NFLX,2,3,0,-0.8695652173913044,-0.3072463768115942,0.001614495979434638
2021-10-19,NFLX,1,11,2,0.2439024390243902,-0.2584658890067162,-0.021690140845070482
2021-10-20,NFLX,0,5,2,0.8,0.0348674443266171,0.044821959880986695
2021-10-21,NFLX,0,2,0,0.0,0.0348674443266171,0.017790434196827798
2021-10-22,NFLX,0,1,0,0.0,0.0348674443266171,0.010349288486416475
2021-10-25,NFLX,0,1,0,0.0,0.0,-0.004674984367090462
2021-10-26,NFLX,0,1,0,0.0,0.0,-0.008376712738586756
2021-10-27,NFLX,0,0,1,1.0,0.2,0.016789356181741377
2021-10-28,NFLX,0,2,1,0.8333333333333334,0.3666666666666667,0.024122839551961928
2021-10-29,NFLX,0,2,0,0.0,0.3666666666666667,-0.013240428213411315
2021-11-02,NFLX,1,1,0,-0.9090909090909092,-0.0151515151515151,0.015596411497373452
2021-11-03,NFLX,0,2,0,0.0,-0.1818181818181818,-0.028897703003094577
2021-11-04,NFLX,0,2,0,0.0,-0.1818181818181818,-0.03393177737881503
2021-11-05,NFLX,0,3,0,0.0,-0.1818181818181818,0.008873815275971086
2021-11-08,NFLX,0,5,0,0.0,0.125,0.0069690689999231115
2021-11-09,NFLX,0,4,0,0.0,0.125,-0.013841674415768557
2021-11-10,NFLX,0,1,0,0.0,0.125,0.016493793572521787
2021-11-11,NFLX,0,2,1,0.8333333333333334,0.2916666666666667,0.038063809726573083
2021-11-15,NFLX,0,1,1,0.9090909090909092,0.3484848484848485,0.011879351714188857
2021-11-17,NFLX,1,2,1,0.0,0.3484848484848485,-0.013980251268632005
2021-11-18,NFLX,0,4,0,0.0,0.3484848484848485,-0.004721269170992137
2021-11-19,NFLX,0,3,0,0.0,0.1818181818181818,-0.028874484384207255
2021-11-22,NFLX,0,1,0,0.0,0.0,-0.007797330097087496
2021-11-23,NFLX,0,2,1,0.8333333333333334,0.1666666666666666,0.0064672965782957
2021-11-24,NFLX,0,2,0,0.0,0.1666666666666666,0.011165291892631046
2021-11-26,NFLX,0,2,0,0.0,0.1666666666666666,-0.0027041644131962084
2021-11-29,NFLX,0,2,0,0.0,-0.1818181818181818,-0.03305013256206324
2021-11-30,NFLX,0,2,1,0.8333333333333334,-0.0151515151515151,-0.037591525159682226
2021-12-01,NFLX,0,2,0,0.0,-0.0151515151515151,-0.0021043430402899466
2021-12-02,NFLX,0,1,0,0.0,0.1666666666666666,-0.023261472577741027
2021-12-03,NFLX,0,2,0,0.0,0.1666666666666666,0.017537741019381325
2021-12-06,NFLX,0,1,0,0.0,0.0,0.021038371770389475
2021-12-07,NFLX,0,2,0,0.0,0.0,0.003996291441542343
2021-12-08,NFLX,0,1,0,0.0,0.0,-0.027193988027003013
2021-12-09,NFLX,1,2,0,-0.8333333333333334,-0.1666666666666666,0.0010801963993452013
2021-12-10,NFLX,0,2,0,0.0,-0.1666666666666666,-0.011607755942844133
2021-12-13,NFLX,0,1,0,0.0,-0.1666666666666666,-0.010867407701468768
2021-12-14,NFLX,1,0,0,-1.0,-0.3666666666666667,0.011789494807605383
2021-12-15,NFLX,0,2,1,0.8333333333333334,-0.2,-0.023105910353034553
2021-12-16,NFLX,0,2,0,0.0,-0.0333333333333333,-0.007325821405610111
2021-12-20,NFLX,1,0,0,-1.0,-0.2333333333333333,0.018829790817529446
2021-12-22,NFLX,0,2,0,0.0,-0.0333333333333333,-0.00024420421984883145
2021-12-23,NFLX,0,3,0,0.0,-0.2,-0.0015795730267550434
2021-12-27,NFLX,0,2,0,0.0,-0.2,-0.003930715031315146
2021-12-28,NFLX,0,6,0,0.0,0.0,-0.00027836452653484667
2021-12-29,NFLX,0,2,0,0.0,0.0,0.002538736200740521
2021-12-30,NFLX,0,1,0,0.0,0.0,-0.015765655377477095
2021-12-31,NFLX,0,1,0,0.0,0.0,-0.0084157758448975
2022-01-03,NFLX,0,3,0,0.0,0.0,-0.010412307280245114
2022-01-04,NFLX,0,4,0,0.0,0.0,-0.03997293411147762
2022-01-05,NFLX,0,2,0,0.0,0.0,-0.025074006202424615
2022-01-07,NFLX,0,1,0,0.0,0.0,-0.0022363508668168386
2022-01-10,NFLX,1,2,0,-0.8333333333333334,0.0151515151515151,0.0018338427340929275
2022-01-11,NFLX,0,0,1,1.0,0.2151515151515151,-0.006693291916278432
2022-01-12,NFLX,1,1,0,-0.9090909090909092,0.0333333333333333,-0.03354305498678378
2022-01-13,NFLX,0,3,0,0.0,0.0333333333333333,0.012499999999999956
2022-01-14,NFLX,0,2,2,0.9090909090909092,0.0333333333333333,-0.028324678042192297
2022-01-18,NFLX,0,4,0,0.0,0.1818181818181818,0.009906029757243529
2022-01-19,NFLX,0,5,1,0.6666666666666666,0.1333333333333333,-0.01475206451362776
2022-01-20,NFLX,23,39,4,-0.6148867313915858,-0.1714621947631656,-0.21790457452041323
2022-01-21,NFLX,17,44,2,-0.6410256410256411,-0.2996673229682939,-0.026037735849056665
2022-01-24,NFLX,3,8,0,-0.7894736842105263,-0.7368364086499654,-0.053545137543587695
2022-01-25,NFLX,1,3,0,-0.7692307692307692,-0.767705216217802,-0.01833961028328157
2022-01-26,NFLX,1,10,1,0.0,-0.6395000880126738,0.07506255212677226
2022-01-27,NFLX,0,7,2,0.7407407407407407,-0.3174388963862649,-0.006051202482544538
2022-01-28,NFLX,0,5,0,0.0,-0.1635927425401109,0.11130190446456445
2022-01-31,NFLX,1,8,1,0.0,0.1481481481481481,0.07021117198108362
2022-02-01,NFLX,1,3,0,-0.7692307692307692,-0.0056980056980057,-0.0604860761708923
2022-02-02,NFLX,2,6,4,0.303030303030303,-0.0932400932400932,-0.05560212349818383
2022-02-03,NFLX,3,13,2,-0.1587301587301587,-0.124986124986125,0.011267258382642975
2022-02-04,NFLX,0,1,1,0.9090909090909092,0.0568320568320568,-0.019674768998220182
2022-02-07,NFLX,1,4,0,-0.7142857142857143,0.0072150072150072,0.0035563292713254313
2022-02-08,NFLX,0,2,1,0.8333333333333334,0.2056277056277056,0.023195301464575158
2022-02-09,NFLX,1,2,0,-0.8333333333333334,-0.1428571428571428,-0.01603332606747565
2022-02-10,NFLX,0,2,0,0.0,-0.1428571428571428,-0.03682280256971959
2022-02-11,NFLX,2,3,1,-0.303030303030303,-0.2034632034632034,0.013442028059594602
2022-02-14,NFLX,0,2,0,0.0,-0.0326340326340326,0.027460473560783738
2022-02-15,NFLX,0,1,1,0.9090909090909092,0.1491841491841492,-0.02302066460511465
2022-02-16,NFLX,0,1,0,0.0,0.2097902097902098,-0.02866258038585201
2022-02-17,NFLX,0,2,0,0.0,0.3636363636363636,0.01194817286057881
2022-02-18,NFLX,0,1,0,0.0,0.1818181818181818,-0.035549081244090175
2022-02-23,NFLX,2,3,0,-0.8695652173913044,-0.3643892339544514,0.06142165133619981
2022-02-24,NFLX,1,1,0,-0.9090909090909092,-0.5462074157726333,0.001974207112273474
2022-02-28,NFLX,1,1,0,-0.9090909090909092,-0.7280255975908151,-0.020987529149345985
2022-03-01,NFLX,1,1,0,-0.9090909090909092,-0.7193675889328064,-0.01607808616404316
2022-03-02,NFLX,0,1,0,0.0,-0.5454545454545455,-0.03147119964213352
2022-03-03,NFLX,0,2,0,0.0,-0.3636363636363637,-0.017224984377971486
2022-03-04,NFLX,0,1,0,0.0,-0.3636363636363636,-0.03170873303292521
2022-03-07,NFLX,1,4,0,-0.7142857142857143,-0.3428571428571428,-0.024267686861188853
2022-03-08,NFLX,1,1,0,-0.9090909090909092,-0.5246753246753247,0.04983029026217234
2022-03-10,NFLX,0,1,0,0.0,-0.5246753246753247,-0.04610813689491822
2022-03-14,NFLX,0,4,0,0.0,-0.3246753246753247,0.03848826319446541
2022-03-15,NFLX,0,3,1,0.7692307692307692,-0.027972027972028,0.04008727272727275
2022-03-16,NFLX,1,3,0,-0.7692307692307692,-2.220446049250313e-17,0.038793947361060566
2022-03-17,NFLX,0,3,0,0.0,-2.220446049250313e-17,0.024771136241249492
2022-03-18,NFLX,0,2,0,0.0,-2.220446049250313e-17,-0.015790856542301723
2022-03-21,NFLX,0,3,1,0.7692307692307692,0.1538461538461538,0.022237646493499685
2022-03-22,NFLX,0,1,0,0.0,0.1538461538461538,-0.022015042306486987
2022-03-23,NFLX,0,2,0,0.0,0.1538461538461538,0.0032577638922266505
2022-03-25,NFLX,0,2,0,0.0,0.1538461538461538,0.012464892336498501
2022-03-28,NFLX,0,2,0,0.0,-0.1818181818181818,0.03516419645451907
2022-03-29,NFLX,0,6,0,0.0,-0.1818181818181818,-0.026415190648767184
2022-03-31,NFLX,0,2,0,0.0,-0.1818181818181818,-0.0029899356629914386
2022-04-04,NFLX,0,2,0,0.0,0.0,-0.02899106002554286
2022-04-05,NFLX,0,2,0,0.0,0.0,-0.031040378797842827
2022-04-06,NFLX,0,3,0,0.0,0.0,-0.01683181756481622
2022-04-08,NFLX,0,4,0,0.0,0.0,-0.022142295155670455
2022-04-11,NFLX,0,1,0,0.0,0.0,-0.011206896551724022
2022-04-12,NFLX,0,4,0,0.0,0.0,0.018395815170008767
2022-04-13,NFLX,1,1,1,0.0,0.0,-0.02653882373084504
2022-04-14,NFLX,0,3,0,0.0,0.0,-0.00958578840911084
2022-04-18,NFLX,0,8,0,0.0,0.0,0.03181791274492385
2022-04-19,NFLX,58,134,8,-0.6297229219143576,-0.1259445843828715,-0.3511660594934167
2022-04-20,NFLX,67,151,10,-0.6188925081433225,-0.249723086011536,-0.03523586365444975
2022-04-21,NFLX,16,30,0,-0.8421052631578947,-0.4181441386431149,-0.012372834753918038
2022-04-22,NFLX,4,11,1,-0.4918032786885246,-0.5165047943808199,-0.02603006681514486
2022-04-25,NFLX,7,7,1,-0.6896551724137931,-0.5865309246702243,-0.05483302367681386
2022-04-26,NFLX,4,9,0,-0.8163265306122448,-0.5813751781610943,-0.04969758064516139
2022-04-27,NFLX,7,15,0,-0.8235294117647058,-0.6477204047763306,0.05823697889042112
2022-04-28,NFLX,3,4,3,0.0,-0.6477204047763306,-0.04591018444266237
2022-04-29,NFLX,2,3,0,-0.8695652173913044,-0.6398152664364096,0.04780416053792802
2022-05-02,NFLX,2,2,0,-0.9090909090909092,-0.5223978919631094,0.0020555499849592707
2022-05-03,NFLX,1,1,0,-0.9090909090909092,-0.7042160737812913,0.020713463751438344
2022-05-04,NFLX,1,3,0,-0.7692307692307692,-0.6841491841491841,-0.07690799470614185
2022-05-05,NFLX,3,0,0,-1.0,-0.7174825174825175,-0.03902931180968561
2022-05-06,NFLX,1,5,0,-0.6666666666666666,-0.8508158508158509,-0.043487870917831684
2022-05-09,NFLX,3,2,0,-0.9375,-0.7208333333333334,0.026343154246100564
2022-05-10,NFLX,1,6,1,0.0,-0.5208333333333334,-0.06354835078239329
2022-05-11,NFLX,1,3,0,-0.7692307692307692,-0.5413461538461539,0.04772495041173297
2022-05-12,NFLX,1,3,0,-0.7692307692307692,-0.6951923076923078,0.07647295049050529
2022-05-13,NFLX,1,4,0,-0.7142857142857143,-0.6380494505494505,-0.006022170112982228
2022-05-16,NFLX,0,5,0,0.0,-0.5883699633699634,0.021714653369792503
2022-05-17,NFLX,3,2,0,-0.9375,-0.6220238095238095,-0.07016162888329136
2022-05-18,NFLX,4,1,1,-0.5882352941176471,-0.5968137254901962,0.03549861730345949
2022-05-19,NFLX,0,2,0,0.0,-0.4301470588235295,0.015642031829082192
2022-05-20,NFLX,1,3,0,-0.7692307692307692,-0.4589932126696833,0.00584920847866921
2022-05-23,NFLX,0,3,0,0.0,-0.5174825174825175,-0.037878787878787845
2022-05-24,NFLX,1,0,0,-1.0,-0.7174825174825175,0.041532660530109844
2022-05-25,NFLX,0,3,0,0.0,-0.5636363636363637,0.019006548474684415
2022-05-26,NFLX,1,3,0,-0.7692307692307692,-0.5356643356643357,0.01980146290491125
2022-05-27,NFLX,0,1,0,0.0,-0.3538461538461538,0.011527229878579792
2022-05-31,NFLX,1,0,0,-1.0,-0.3538461538461539,-0.022943679092382485
2022-06-01,NFLX,1,1,0,-0.9090909090909092,-0.3818181818181819,0.06313825099787462
2022-06-02,NFLX,0,3,0,0.0,-0.3818181818181819,-0.02979179872251214
2022-06-03,NFLX,2,1,1,-0.3225806451612903,-0.44633431085044,-0.009247160518645159
2022-06-07,NFLX,1,1,0,-0.9090909090909092,-0.2463343108504399,0.021247671315643757
2022-06-08,NFLX,2,7,2,0.0,-0.2463343108504399,-0.04959818567273089
2022-06-09,NFLX,1,2,0,-0.8333333333333334,-0.3484848484848486,-0.050993411837941705
2022-06-10,NFLX,4,2,0,-0.9523809523809524,-0.5389610389610391,-0.07242811850880071
2022-06-13,NFLX,2,2,0,-0.9090909090909092,-0.6818181818181819,-0.012670163238847398
2022-06-14,NFLX,3,2,0,-0.9375,-0.7026515151515152,0.07502685925749097
2022-06-15,NFLX,1,4,0,-0.7142857142857143,-0.6550324675324676,-0.037532618955083086
2022-06-16,NFLX,0,1,0,0.0,-0.6550324675324676,0.012460340351889254
2022-06-21,NFLX,0,2,0,0.0,-0.3095238095238096,0.04669124100403721
2022-06-22,NFLX,0,1,0,0.0,-0.1666666666666667,0.01576387724299866
2022-06-23,NFLX,5,3,0,-0.9433962264150944,-0.3553459119496856,0.05029992845743214
2022-06-24,NFLX,0,2,1,0.8333333333333334,-0.0220125786163522,-0.008959916164527182
2022-06-27,NFLX,0,1,0,0.0,-0.0220125786163522,-0.05043882838109337
2022-06-28,NFLX,1,0,0,-1.0,-0.2220125786163523,-0.006904231625835089
2022-06-29,NFLX,2,1,0,-0.9523809523809524,-0.2238095238095239,-0.019567167526351237
2022-06-30,NFLX,0,1,0,0.0,-0.3904761904761906,0.029050151541144764
2022-07-01,NFLX,0,1,0,0.0,-0.3904761904761906,0.032953598221728386
2022-07-05,NFLX,0,2,0,0.0,-0.2000000000000001,-0.009791263180546572
2022-07-06,NFLX,1,3,0,-0.7692307692307692,-0.3538461538461539,0.028305987178094183
2022-07-07,NFLX,0,3,1,0.7692307692307692,-0.2000000000000001,-0.012125534950071404
2022-07-11,NFLX,0,3,0,0.0,-0.2000000000000001,-0.0162963798353446
2022-07-12,NFLX,0,1,0,0.0,-0.2000000000000001,0.012095156205216506
2022-07-13,NFLX,1,4,2,0.2941176470588235,0.0126696832579184,-0.010081558676937052
2022-07-14,NFLX,1,3,0,-0.7692307692307692,-0.2950226244343892,0.0819887859022772
2022-07-15,NFLX,0,5,0,0.0,-0.0950226244343892,0.009571149066680551
2022-07-18,NFLX,3,8,1,-0.4166666666666667,-0.1657509157509158,0.05609679446888749
2022-07-19,NFLX,23,29,6,-0.5329153605015674,-0.1184878340050755,0.07345137132371171
2022-07-20,NFLX,2,10,3,0.1666666666666666,-0.0851545006717421,0.034374422472740696
2022-07-21,NFLX,3,1,0,-0.9677419354838708,-0.2787028877685163,-0.015365374307664825
2022-07-22,NFLX,0,4,0,0.0,-0.3501314591970877,-0.008755216839049229
2022-07-25,NFLX,0,1,1,0.9090909090909092,0.0216031280547409,-0.021051668115875666
2022-07-26,NFLX,1,2,0,-0.8333333333333334,-0.178396871945259,0.06002524426160538
2022-07-28,NFLX,1,0,0,-1.0,-0.1848484848484849,-0.004955313689054108
